"bird","name"
"http://dbpedia.org/resource/Pygoscelis_tyreei","Pygoscelis tyreei"
"http://dbpedia.org/resource/Red_rail","Red rail"
"http://dbpedia.org/resource/River_Deben","River Deben"
"http://dbpedia.org/resource/Road_Runner's_Death_Valley_Rally","Road Runner's Death Valley Rally"
"http://dbpedia.org/resource/Road_Runner_Express_(Six_Flags_Fiesta_Texas)","Road Runner Express (Six Flags Fiesta Texas)"
"http://dbpedia.org/resource/Rock_bush_quail","Rock bush quail"
"http://dbpedia.org/resource/Rodrigues_owl","Rodrigues owl"
"http://dbpedia.org/resource/Saurophthirus","Saurophthirus"
"http://dbpedia.org/resource/Scarecrows_(1988_film)","Scarecrows (1988 film)"
"http://dbpedia.org/resource/Shaft-tailed_whydah","Shaft-tailed whydah"
"http://dbpedia.org/resource/Shanks_Islands","Shanks Islands"
"http://dbpedia.org/resource/Sidmouth_Rock","Sidmouth Rock"
"http://dbpedia.org/resource/The_Enchanted_Canary","The Enchanted Canary"
"http://dbpedia.org/resource/The_Road_Runner_Show","The Road Runner Show"
"http://dbpedia.org/resource/The_Spirit_of_'43","The Spirit of '43"
"http://dbpedia.org/resource/Trumpeter_Islets","Trumpeter Islets"
"http://dbpedia.org/resource/Tuggerah_Lakes","Tuggerah Lakes"
"http://dbpedia.org/resource/Weebill","Weebill"
"http://dbpedia.org/resource/West_Liberty_Foods","West Liberty Foods"
"http://dbpedia.org/resource/Alagoas_curassow","Alagoas curassow"
"http://dbpedia.org/resource/Bugs_Bunny_in_Double_Trouble","Bugs Bunny in Double Trouble"
"http://dbpedia.org/resource/Bugun_liocichla","Bugun liocichla"
"http://dbpedia.org/resource/Charley_Harper","Charley Harper"
"http://dbpedia.org/resource/Choiseul_Island","Choiseul Island"
"http://dbpedia.org/resource/Clown_of_the_Jungle","Clown of the Jungle"
"http://dbpedia.org/resource/Crested_kingfisher","Crested kingfisher"
"http://dbpedia.org/resource/Dooby_Duck's_Disco_Bus","Dooby Duck's Disco Bus"
"http://dbpedia.org/resource/Duck_Dodgers_Starring_Daffy_Duck","Duck Dodgers Starring Daffy Duck"
"http://dbpedia.org/resource/Edgar_Alexander_Mearns","Edgar Alexander Mearns"
"http://dbpedia.org/resource/Final_Fantasy_Fables:_Chocobo_Tales","Final Fantasy Fables: Chocobo Tales"
"http://dbpedia.org/resource/Harpies_(film)","Harpies (film)"
"http://dbpedia.org/resource/Lake_Engure","Lake Engure"
"http://dbpedia.org/resource/Lake_Siutghiol","Lake Siutghiol"
"http://dbpedia.org/resource/Liocichla","Liocichla"
"http://dbpedia.org/resource/List_of_Tiny_Toon_Adventures_episodes","List of Tiny Toon Adventures episodes"
"http://dbpedia.org/resource/Old_MacDonald_Duck","Old MacDonald Duck"
"http://dbpedia.org/resource/Peruvian_booby","Peruvian booby"
"http://dbpedia.org/resource/Prophaethon","Prophaethon"
"http://dbpedia.org/resource/Pyramid_State_Recreation_Area","Pyramid State Recreation Area"
"http://dbpedia.org/resource/Ruddy_quail-dove","Ruddy quail-dove"
"http://dbpedia.org/resource/Streaked_shearwater","Streaked shearwater"
"http://dbpedia.org/resource/Tamborine_Mountain","Tamborine Mountain"
"http://dbpedia.org/resource/The_New_Spirit","The New Spirit"
"http://dbpedia.org/resource/West_Sedgemoor","West Sedgemoor"
"http://dbpedia.org/resource/Wilson_Island_(Queensland)","Wilson Island (Queensland)"
"http://dbpedia.org/resource/Yellow-faced_grassquit","Yellow-faced grassquit"
"http://dbpedia.org/resource/Zenaida_dove","Zenaida dove"
"http://dbpedia.org/resource/Žuvintas","Žuvintas"
"http://dbpedia.org/resource/Bonin_wood_pigeon","Bonin wood pigeon"
"http://dbpedia.org/resource/Chek_Jawa","Chek Jawa"
"http://dbpedia.org/resource/Coat_of_arms_of_Dagestan","Coat of arms of Dagestan"
"http://dbpedia.org/resource/Coat_of_arms_of_the_BBC","Coat of arms of the BBC"
"http://dbpedia.org/resource/Daintree_Rainforest","Daintree Rainforest"
"http://dbpedia.org/resource/Sooty-capped_hermit","Sooty-capped hermit"
"http://dbpedia.org/resource/White-whiskered_hermit","White-whiskered hermit"
"http://dbpedia.org/resource/2008–09_KFC_Twenty20_Big_Bash","2008–09 KFC Twenty20 Big Bash"
"http://dbpedia.org/resource/Big_Green_Island","Big Green Island"
"http://dbpedia.org/resource/Bistreț","Bistreț"
"http://dbpedia.org/resource/Budgewoi_Lake","Budgewoi Lake"
"http://dbpedia.org/resource/Cabin_Lake_Guard_Station","Cabin Lake Guard Station"
"http://dbpedia.org/resource/Caspiodontornis","Caspiodontornis"
"http://dbpedia.org/resource/Chalky_Island_(Tasmania)","Chalky Island (Tasmania)"
"http://dbpedia.org/resource/East_Kangaroo_Island","East Kangaroo Island"
"http://dbpedia.org/resource/Isabella_Island","Isabella Island"
"http://dbpedia.org/resource/Little_Chalky_Island","Little Chalky Island"
"http://dbpedia.org/resource/Little_Waterhouse_Island","Little Waterhouse Island"
"http://dbpedia.org/resource/Macrodontopteryx","Macrodontopteryx"
"http://dbpedia.org/resource/Mile_Island","Mile Island"
"http://dbpedia.org/resource/Mother_Goose_Goes_Hollywood","Mother Goose Goes Hollywood"
"http://dbpedia.org/resource/Ninth_Island","Ninth Island"
"http://dbpedia.org/resource/Odontopteryx","Odontopteryx"
"http://dbpedia.org/resource/Paddys_Island","Paddys Island"
"http://dbpedia.org/resource/Pelagornis","Pelagornis"
"http://dbpedia.org/resource/Pseudodontornis","Pseudodontornis"
"http://dbpedia.org/resource/Quetzalcoatl","Quetzalcoatl"
"http://dbpedia.org/resource/St_Helena_Island_National_Park","St Helena Island National Park"
"http://dbpedia.org/resource/St_Helens_Island","St Helens Island"
"http://dbpedia.org/resource/Swan_Island_(Tasmania)","Swan Island (Tasmania)"
"http://dbpedia.org/resource/The_Autograph_Hound","The Autograph Hound"
"http://dbpedia.org/resource/The_Dizzy_Acrobat","The Dizzy Acrobat"
"http://dbpedia.org/resource/A_Miss_Mallard_Mystery","A Miss Mallard Mystery"
"http://dbpedia.org/resource/Asil_chicken","Asil chicken"
"http://dbpedia.org/resource/Bonchon_Chicken","Bonchon Chicken"
"http://dbpedia.org/resource/Capitonides","Capitonides"
"http://dbpedia.org/resource/Derwent_Ings","Derwent Ings"
"http://dbpedia.org/resource/Dog_and_Duck_(TV_series)","Dog and Duck (TV series)"
"http://dbpedia.org/resource/George_C._Reifel_Migratory_Bird_Sanctuary","George C. Reifel Migratory Bird Sanctuary"
"http://dbpedia.org/resource/Jack_Collom","Jack Collom"
"http://dbpedia.org/resource/Joulter_Cays","Joulter Cays"
"http://dbpedia.org/resource/Kadaknath","Kadaknath"
"http://dbpedia.org/resource/Man_vs._Cartoon","Man vs. Cartoon"
"http://dbpedia.org/resource/Paroo-Darling_National_Park","Paroo-Darling National Park"
"http://dbpedia.org/resource/Road_Runner_Rollercoaster","Road Runner Rollercoaster"
"http://dbpedia.org/resource/Robert_Thomas_Moore","Robert Thomas Moore"
"http://dbpedia.org/resource/Rye_Meads","Rye Meads"
"http://dbpedia.org/resource/Tangaroa_Tangaroa","Tangaroa Tangaroa"
"http://dbpedia.org/resource/Ambelopoulia","Ambelopoulia"
"http://dbpedia.org/resource/American_flamingo","American flamingo"
"http://dbpedia.org/resource/Blue-bearded_bee-eater","Blue-bearded bee-eater"
"http://dbpedia.org/resource/California_thrasher","California thrasher"
"http://dbpedia.org/resource/Canyon_wren","Canyon wren"
"http://dbpedia.org/resource/Checkered_woodpecker","Checkered woodpecker"
"http://dbpedia.org/resource/Coat_of_arms_of_the_Federation_of_Rhodesia_and_Nyasaland","Coat of arms of the Federation of Rhodesia and Nyasaland"
"http://dbpedia.org/resource/Cyprus_dipper","Cyprus dipper"
"http://dbpedia.org/resource/Donald_and_Pluto","Donald and Pluto"
"http://dbpedia.org/resource/Druridge_Bay_curlew","Druridge Bay curlew"
"http://dbpedia.org/resource/Eudocimus","Eudocimus"
"http://dbpedia.org/resource/Global_spread_of_H5N1","Global spread of H5N1"
"http://dbpedia.org/resource/Golden-headed_cisticola","Golden-headed cisticola"
"http://dbpedia.org/resource/Island_in_the_Sky_(comics)","Island in the Sky (comics)"
"http://dbpedia.org/resource/Madeiran_wood_pigeon","Madeiran wood pigeon"
"http://dbpedia.org/resource/Malabar_starling","Malabar starling"
"http://dbpedia.org/resource/Parula","Parula"
"http://dbpedia.org/resource/Philippine_eagle-owl","Philippine eagle-owl"
"http://dbpedia.org/resource/Ruddy_kingfisher","Ruddy kingfisher"
"http://dbpedia.org/resource/Threskiornis","Threskiornis"
"http://dbpedia.org/resource/Tiny_Toon_Adventures:_Buster_and_the_Beanstalk","Tiny Toon Adventures: Buster and the Beanstalk"
"http://dbpedia.org/resource/Transmission_and_infection_of_H5N1","Transmission and infection of H5N1"
"http://dbpedia.org/resource/Wilsonia_(bird)","Wilsonia (bird)"
"http://dbpedia.org/resource/Alden_H._Miller","Alden H. Miller"
"http://dbpedia.org/resource/Carolina_Bird_Club","Carolina Bird Club"
"http://dbpedia.org/resource/Donald_Shaver","Donald Shaver"
"http://dbpedia.org/resource/Duck_Pimples","Duck Pimples"
"http://dbpedia.org/resource/Harrison_B._Tordoff","Harrison B. Tordoff"
"http://dbpedia.org/resource/Harry_Swarth","Harry Swarth"
"http://dbpedia.org/resource/Magapit_Protected_Landscape","Magapit Protected Landscape"
"http://dbpedia.org/resource/Mounts_Palay-Palay–Mataas-na-Gulod_Protected_Landscape","Mounts Palay-Palay–Mataas-na-Gulod Protected Landscape"
"http://dbpedia.org/resource/Nakskov_Fjord","Nakskov Fjord"
"http://dbpedia.org/resource/Pag-asa_(eagle)","Pag-asa (eagle)"
"http://dbpedia.org/resource/Rajah_Sikatuna_Protected_Landscape","Rajah Sikatuna Protected Landscape"
"http://dbpedia.org/resource/Robert_Porter_Allen","Robert Porter Allen"
"http://dbpedia.org/resource/Sibalom_Natural_Park","Sibalom Natural Park"
"http://dbpedia.org/resource/South_Island_kōkako","South Island kōkako"
"http://dbpedia.org/resource/South_Island_saddleback","South Island saddleback"
"http://dbpedia.org/resource/Stone_Quackers","Stone Quackers"
"http://dbpedia.org/resource/The_Litterbug","The Litterbug"
"http://dbpedia.org/resource/Three_for_Breakfast","Three for Breakfast"
"http://dbpedia.org/resource/Wisdom_(albatross)","Wisdom (albatross)"
"http://dbpedia.org/resource/Adriaan_Joseph_van_Rossem","Adriaan Joseph van Rossem"
"http://dbpedia.org/resource/Arivaca_Creek","Arivaca Creek"
"http://dbpedia.org/resource/Catherine_H._Graham","Catherine H. Graham"
"http://dbpedia.org/resource/Chicken_Salad_Chick","Chicken Salad Chick"
"http://dbpedia.org/resource/Connells_Lagoon_Conservation_Reserve","Connells Lagoon Conservation Reserve"
"http://dbpedia.org/resource/Giriraja","Giriraja"
"http://dbpedia.org/resource/Lekki_Conservation_Centre","Lekki Conservation Centre"
"http://dbpedia.org/resource/Shanthi_Feeds","Shanthi Feeds"
"http://dbpedia.org/resource/Spatula_(bird)","Spatula (bird)"
"http://dbpedia.org/resource/Suguna_Foods","Suguna Foods"
"http://dbpedia.org/resource/Tasman_Island_Group","Tasman Island Group"
"http://dbpedia.org/resource/Vanaraja","Vanaraja"
"http://dbpedia.org/resource/Abdim's_stork","Abdim's stork"
"http://dbpedia.org/resource/Araripe_manakin","Araripe manakin"
"http://dbpedia.org/resource/Cicero_Minor","Cicero Minor"
"http://dbpedia.org/resource/Eastern_ground_parrot","Eastern ground parrot"
"http://dbpedia.org/resource/Great_Florida_Birding_Trail","Great Florida Birding Trail"
"http://dbpedia.org/resource/Gymnomyza","Gymnomyza"
"http://dbpedia.org/resource/Hooded_parrot","Hooded parrot"
"http://dbpedia.org/resource/Indian_spotted_eagle","Indian spotted eagle"
"http://dbpedia.org/resource/Orange-collared_manakin","Orange-collared manakin"
"http://dbpedia.org/resource/Rainbow_pitta","Rainbow pitta"
"http://dbpedia.org/resource/Silvery_pigeon","Silvery pigeon"
"http://dbpedia.org/resource/Swamp_francolin","Swamp francolin"
"http://dbpedia.org/resource/Turquoise-throated_puffleg","Turquoise-throated puffleg"
"http://dbpedia.org/resource/Varied_sittella","Varied sittella"
"http://dbpedia.org/resource/Violet-chested_hummingbird","Violet-chested hummingbird"
"http://dbpedia.org/resource/Waigeo_brushturkey","Waigeo brushturkey"
"http://dbpedia.org/resource/White-collared_manakin","White-collared manakin"
"http://dbpedia.org/resource/Bahama_swallow","Bahama swallow"
"http://dbpedia.org/resource/Bank_myna","Bank myna"
"http://dbpedia.org/resource/Bassian_thrush","Bassian thrush"
"http://dbpedia.org/resource/Blue-naped_parrot","Blue-naped parrot"
"http://dbpedia.org/resource/Blue-streaked_lory","Blue-streaked lory"
"http://dbpedia.org/resource/Blue-winged_parrot","Blue-winged parrot"
"http://dbpedia.org/resource/Cape_siskin","Cape siskin"
"http://dbpedia.org/resource/Denver_sandwich","Denver sandwich"
"http://dbpedia.org/resource/Dirty_Duck_(character)","Dirty Duck (character)"
"http://dbpedia.org/resource/Fundación_ProAves","Fundación ProAves"
"http://dbpedia.org/resource/Hawaiian_honeycreeper_conservation","Hawaiian honeycreeper conservation"
"http://dbpedia.org/resource/LIPU","LIPU"
"http://dbpedia.org/resource/List_of_birds_of_Wales","List of birds of Wales"
"http://dbpedia.org/resource/Mesitornithiformes","Mesitornithiformes"
"http://dbpedia.org/resource/Nature_Seychelles","Nature Seychelles"
"http://dbpedia.org/resource/Oʻahu_ʻōʻō","Oʻahu ʻōʻō"
"http://dbpedia.org/resource/Paradoxornis","Paradoxornis"
"http://dbpedia.org/resource/Philippine_serpent_eagle","Philippine serpent eagle"
"http://dbpedia.org/resource/Pied_starling","Pied starling"
"http://dbpedia.org/resource/Przevalski's_finch","Przevalski's finch"
"http://dbpedia.org/resource/Publius_Furius_Philus","Publius Furius Philus"
"http://dbpedia.org/resource/Sand_lark","Sand lark"
"http://dbpedia.org/resource/Sylvia_(bird)","Sylvia (bird)"
"http://dbpedia.org/resource/Tasmanian_nativehen","Tasmanian nativehen"
"http://dbpedia.org/resource/Vulturine_parrot","Vulturine parrot"
"http://dbpedia.org/resource/African_blue_tit","African blue tit"
"http://dbpedia.org/resource/Alagoas_foliage-gleaner","Alagoas foliage-gleaner"
"http://dbpedia.org/resource/Angolan_slaty_flycatcher","Angolan slaty flycatcher"
"http://dbpedia.org/resource/Bird_tracks","Bird tracks"
"http://dbpedia.org/resource/Cebu_flowerpecker","Cebu flowerpecker"
"http://dbpedia.org/resource/Chatham_parakeet","Chatham parakeet"
"http://dbpedia.org/resource/Chinese_leaf_warbler","Chinese leaf warbler"
"http://dbpedia.org/resource/Crow_(poetry)","Crow (poetry)"
"http://dbpedia.org/resource/Drakensberg_prinia","Drakensberg prinia"
"http://dbpedia.org/resource/Drakensberg_siskin","Drakensberg siskin"
"http://dbpedia.org/resource/Fiscal_flycatcher","Fiscal flycatcher"
"http://dbpedia.org/resource/Foie_gras_controversy","Foie gras controversy"
"http://dbpedia.org/resource/Frances_James_(ecologist)","Frances James (ecologist)"
"http://dbpedia.org/resource/Gansu_leaf_warbler","Gansu leaf warbler"
"http://dbpedia.org/resource/Greenbul","Greenbul"
"http://dbpedia.org/resource/Karoo_prinia","Karoo prinia"
"http://dbpedia.org/resource/List_of_birds_of_Angola","List of birds of Angola"
"http://dbpedia.org/resource/List_of_birds_of_Antarctica","List of birds of Antarctica"
"http://dbpedia.org/resource/List_of_birds_of_Azerbaijan","List of birds of Azerbaijan"
"http://dbpedia.org/resource/List_of_birds_of_Bahrain","List of birds of Bahrain"
"http://dbpedia.org/resource/List_of_birds_of_Benin","List of birds of Benin"
"http://dbpedia.org/resource/List_of_birds_of_Bermuda","List of birds of Bermuda"
"http://dbpedia.org/resource/List_of_birds_of_Bolivia","List of birds of Bolivia"
"http://dbpedia.org/resource/List_of_birds_of_Burkina_Faso","List of birds of Burkina Faso"
"http://dbpedia.org/resource/List_of_birds_of_Burundi","List of birds of Burundi"
"http://dbpedia.org/resource/List_of_birds_of_Cameroon","List of birds of Cameroon"
"http://dbpedia.org/resource/List_of_birds_of_Chad","List of birds of Chad"
"http://dbpedia.org/resource/List_of_birds_of_Djibouti","List of birds of Djibouti"
"http://dbpedia.org/resource/List_of_birds_of_Equatorial_Guinea","List of birds of Equatorial Guinea"
"http://dbpedia.org/resource/List_of_birds_of_Eritrea","List of birds of Eritrea"
"http://dbpedia.org/resource/List_of_birds_of_Ethiopia","List of birds of Ethiopia"
"http://dbpedia.org/resource/List_of_birds_of_Gabon","List of birds of Gabon"
"http://dbpedia.org/resource/List_of_birds_of_Ghana","List of birds of Ghana"
"http://dbpedia.org/resource/List_of_birds_of_Guinea","List of birds of Guinea"
"http://dbpedia.org/resource/List_of_birds_of_Guinea-Bissau","List of birds of Guinea-Bissau"
"http://dbpedia.org/resource/List_of_birds_of_Iran","List of birds of Iran"
"http://dbpedia.org/resource/List_of_birds_of_Iraq","List of birds of Iraq"
"http://dbpedia.org/resource/List_of_birds_of_Israel","List of birds of Israel"
"http://dbpedia.org/resource/List_of_birds_of_Ivory_Coast","List of birds of Ivory Coast"
"http://dbpedia.org/resource/List_of_birds_of_Jordan","List of birds of Jordan"
"http://dbpedia.org/resource/List_of_birds_of_Kaziranga_National_Park","List of birds of Kaziranga National Park"
"http://dbpedia.org/resource/List_of_birds_of_Kenya","List of birds of Kenya"
"http://dbpedia.org/resource/List_of_birds_of_Kuwait","List of birds of Kuwait"
"http://dbpedia.org/resource/List_of_birds_of_Liberia","List of birds of Liberia"
"http://dbpedia.org/resource/List_of_birds_of_Mali","List of birds of Mali"
"http://dbpedia.org/resource/List_of_birds_of_Mauritania","List of birds of Mauritania"
"http://dbpedia.org/resource/List_of_birds_of_Niger","List of birds of Niger"
"http://dbpedia.org/resource/List_of_birds_of_Nigeria","List of birds of Nigeria"
