"afrAnimal","name"
"http://dbpedia.org/resource/Hartlaub's_babbler","Hartlaub's babbler"
"http://dbpedia.org/resource/Hayman's_dwarf_epauletted_fruit_bat","Hayman's dwarf epauletted fruit bat"
"http://dbpedia.org/resource/Heart-nosed_bat","Heart-nosed bat"
"http://dbpedia.org/resource/Heather_shrew","Heather shrew"
"http://dbpedia.org/resource/Hemidactylus_foudaii","Hemidactylus foudaii"
"http://dbpedia.org/resource/Herero_chat","Herero chat"
"http://dbpedia.org/resource/Heuglin's_masked_weaver","Heuglin's masked weaver"
"http://dbpedia.org/resource/Highveld_golden_mole","Highveld golden mole"
"http://dbpedia.org/resource/Hildebrandt's_horseshoe_bat","Hildebrandt's horseshoe bat"
"http://dbpedia.org/resource/Hildegarde's_shrew","Hildegarde's shrew"
"http://dbpedia.org/resource/Hills'_horseshoe_bat","Hills' horseshoe bat"
"http://dbpedia.org/resource/Holub's_golden_weaver","Holub's golden weaver"
"http://dbpedia.org/resource/Homopus","Homopus"
"http://dbpedia.org/resource/Hottentot_golden_mole","Hottentot golden mole"
"http://dbpedia.org/resource/Howell's_forest_shrew","Howell's forest shrew"
"http://dbpedia.org/resource/Icterine_greenbul","Icterine greenbul"
"http://dbpedia.org/resource/Illadopsis","Illadopsis"
"http://dbpedia.org/resource/Iringa_akalat","Iringa akalat"
"http://dbpedia.org/resource/Jackson's_shrew","Jackson's shrew"
"http://dbpedia.org/resource/Jambandu_indigobird","Jambandu indigobird"
"http://dbpedia.org/resource/Jenkins's_shrew_tenrec","Jenkins's shrew tenrec"
"http://dbpedia.org/resource/Jewelled_chameleon","Jewelled chameleon"
"http://dbpedia.org/resource/Johnston's_forest_shrew","Johnston's forest shrew"
"http://dbpedia.org/resource/Jones's_roundleaf_bat","Jones's roundleaf bat"
"http://dbpedia.org/resource/Kafue_mole-rat","Kafue mole-rat"
"http://dbpedia.org/resource/Kalahari_scrub_robin","Kalahari scrub robin"
"http://dbpedia.org/resource/Karoo_korhaan","Karoo korhaan"
"http://dbpedia.org/resource/Karoo_scrub_robin","Karoo scrub robin"
"http://dbpedia.org/resource/Kellen's_dormouse","Kellen's dormouse"
"http://dbpedia.org/resource/Kenyan_African_mole-rat","Kenyan African mole-rat"
"http://dbpedia.org/resource/Kenyan_big-eared_free-tailed_bat","Kenyan big-eared free-tailed bat"
"http://dbpedia.org/resource/Kihaule's_mouse_shrew","Kihaule's mouse shrew"
"http://dbpedia.org/resource/Kilimanjaro_mouse_shrew","Kilimanjaro mouse shrew"
"http://dbpedia.org/resource/Kilombero_weaver","Kilombero weaver"
"http://dbpedia.org/resource/King_African_mole-rat","King African mole-rat"
"http://dbpedia.org/resource/Kinixys","Kinixys"
"http://dbpedia.org/resource/Kintampo_rope_squirrel","Kintampo rope squirrel"
"http://dbpedia.org/resource/Klaas's_cuckoo","Klaas's cuckoo"
"http://dbpedia.org/resource/Kurrichane_thrush","Kurrichane thrush"
"http://dbpedia.org/resource/Lady_Burton's_rope_squirrel","Lady Burton's rope squirrel"
"http://dbpedia.org/resource/Lamotte's_shrew","Lamotte's shrew"
"http://dbpedia.org/resource/Lang's_crag_lizard","Lang's crag lizard"
"http://dbpedia.org/resource/Large-eared_free-tailed_bat","Large-eared free-tailed bat"
"http://dbpedia.org/resource/Large-eared_tenrec","Large-eared tenrec"
"http://dbpedia.org/resource/Lark-like_bunting","Lark-like bunting"
"http://dbpedia.org/resource/Latona's_shrew","Latona's shrew"
"http://dbpedia.org/resource/Lazy_cisticola","Lazy cisticola"
"http://dbpedia.org/resource/Least_honeyguide","Least honeyguide"
"http://dbpedia.org/resource/Least_shrew_tenrec","Least shrew tenrec"
"http://dbpedia.org/resource/Lesser_chameleon","Lesser chameleon"
"http://dbpedia.org/resource/Lesser_cuckoo","Lesser cuckoo"
"http://dbpedia.org/resource/Lesser_hedgehog_tenrec","Lesser hedgehog tenrec"
"http://dbpedia.org/resource/Lesser_honeyguide","Lesser honeyguide"
"http://dbpedia.org/resource/Lesser_jacana","Lesser jacana"
"http://dbpedia.org/resource/Lesser_long-tailed_shrew_tenrec","Lesser long-tailed shrew tenrec"
"http://dbpedia.org/resource/Lesser_masked_weaver","Lesser masked weaver"
"http://dbpedia.org/resource/Lesser_moorhen","Lesser moorhen"
"http://dbpedia.org/resource/Lesser_mouse-tailed_bat","Lesser mouse-tailed bat"
"http://dbpedia.org/resource/Lesser_night_gecko","Lesser night gecko"
"http://dbpedia.org/resource/Lesser_spot-nosed_monkey","Lesser spot-nosed monkey"
"http://dbpedia.org/resource/Little_collared_fruit_bat","Little collared fruit bat"
"http://dbpedia.org/resource/Little_free-tailed_bat","Little free-tailed bat"
"http://dbpedia.org/resource/Little_green_sunbird","Little green sunbird"
"http://dbpedia.org/resource/Little_green_woodpecker","Little green woodpecker"
"http://dbpedia.org/resource/Little_weaver","Little weaver"
"http://dbpedia.org/resource/Littoral_rock_thrush","Littoral rock thrush"
"http://dbpedia.org/resource/Long-haired_fruit_bat","Long-haired fruit bat"
"http://dbpedia.org/resource/Long-tailed_cisticola","Long-tailed cisticola"
"http://dbpedia.org/resource/Long-tailed_forest_shrew","Long-tailed forest shrew"
"http://dbpedia.org/resource/Long-tailed_ground_roller","Long-tailed ground roller"
"http://dbpedia.org/resource/Long-tailed_nightjar","Long-tailed nightjar"
"http://dbpedia.org/resource/Long-toed_lapwing","Long-toed lapwing"
"http://dbpedia.org/resource/Loveridge's_sunbird","Loveridge's sunbird"
"http://dbpedia.org/resource/Lowland_sooty_boubou","Lowland sooty boubou"
"http://dbpedia.org/resource/Lucina's_shrew","Lucina's shrew"
"http://dbpedia.org/resource/Ludia's_shrew","Ludia's shrew"
"http://dbpedia.org/resource/Ludwig's_bustard","Ludwig's bustard"
"http://dbpedia.org/resource/Lunda_rope_squirrel","Lunda rope squirrel"
"http://dbpedia.org/resource/MacArthur's_shrew","MacArthur's shrew"
"http://dbpedia.org/resource/MacMillan's_shrew","MacMillan's shrew"
"http://dbpedia.org/resource/Macinnes's_mouse-tailed_bat","Macinnes's mouse-tailed bat"
"http://dbpedia.org/resource/Maclaud's_horseshoe_bat","Maclaud's horseshoe bat"
"http://dbpedia.org/resource/Macroscelides","Macroscelides"
"http://dbpedia.org/resource/Macroscelides_proboscideus","Macroscelides proboscideus"
"http://dbpedia.org/resource/Madagascan_large_free-tailed_bat","Madagascan large free-tailed bat"
"http://dbpedia.org/resource/Madagascar_buttonquail","Madagascar buttonquail"
"http://dbpedia.org/resource/Madagascar_buzzard","Madagascar buzzard"
"http://dbpedia.org/resource/Madagascar_cisticola","Madagascar cisticola"
"http://dbpedia.org/resource/Madagascar_cuckoo","Madagascar cuckoo"
"http://dbpedia.org/resource/Madagascar_cuckoo-hawk","Madagascar cuckoo-hawk"
"http://dbpedia.org/resource/Madagascar_cuckooshrike","Madagascar cuckooshrike"
"http://dbpedia.org/resource/Madagascar_flufftail","Madagascar flufftail"
"http://dbpedia.org/resource/Madagascar_girdled_lizard","Madagascar girdled lizard"
"http://dbpedia.org/resource/Madagascar_green_pigeon","Madagascar green pigeon"
"http://dbpedia.org/resource/Madagascar_harrier-hawk","Madagascar harrier-hawk"
"http://dbpedia.org/resource/Madagascar_hoopoe","Madagascar hoopoe"
"http://dbpedia.org/resource/Madagascar_jacana","Madagascar jacana"
"http://dbpedia.org/resource/Madagascar_lark","Madagascar lark"
"http://dbpedia.org/resource/Madagascar_magpie-robin","Madagascar magpie-robin"
"http://dbpedia.org/resource/Madagascar_nightjar","Madagascar nightjar"
"http://dbpedia.org/resource/Madagascar_plover","Madagascar plover"
"http://dbpedia.org/resource/Madagascar_pratincole","Madagascar pratincole"
"http://dbpedia.org/resource/Madagascar_rail","Madagascar rail"
"http://dbpedia.org/resource/Madagascar_sandgrouse","Madagascar sandgrouse"
"http://dbpedia.org/resource/Madagascar_serpent_eagle","Madagascar serpent eagle"
"http://dbpedia.org/resource/Madagascar_sparrowhawk","Madagascar sparrowhawk"
"http://dbpedia.org/resource/Madagascar_spinetail","Madagascar spinetail"
"http://dbpedia.org/resource/Madagascar_starling","Madagascar starling"
"http://dbpedia.org/resource/Madagascar_sucker-footed_bat","Madagascar sucker-footed bat"
"http://dbpedia.org/resource/Madagascar_wagtail","Madagascar wagtail"
"http://dbpedia.org/resource/Madatyphlops_cariei","Madatyphlops cariei"
"http://dbpedia.org/resource/Maendeleo_horseshoe_bat","Maendeleo horseshoe bat"
"http://dbpedia.org/resource/Magpie_shrike","Magpie shrike"
"http://dbpedia.org/resource/Major's_long-tailed_tenrec","Major's long-tailed tenrec"
"http://dbpedia.org/resource/Malagasy_bulbul","Malagasy bulbul"
"http://dbpedia.org/resource/Malagasy_coucal","Malagasy coucal"
"http://dbpedia.org/resource/Malagasy_green_sunbird","Malagasy green sunbird"
"http://dbpedia.org/resource/Malagasy_kingfisher","Malagasy kingfisher"
"http://dbpedia.org/resource/Malagasy_mouse-eared_bat","Malagasy mouse-eared bat"
"http://dbpedia.org/resource/Malagasy_pond_heron","Malagasy pond heron"
"http://dbpedia.org/resource/Malagasy_turtle_dove","Malagasy turtle dove"
"http://dbpedia.org/resource/Malagasy_white-bellied_free-tailed_bat","Malagasy white-bellied free-tailed bat"
"http://dbpedia.org/resource/Malagasy_white-eye","Malagasy white-eye"
"http://dbpedia.org/resource/Manenguba_shrew","Manenguba shrew"
"http://dbpedia.org/resource/Marico_flycatcher","Marico flycatcher"
"http://dbpedia.org/resource/Marico_sunbird","Marico sunbird"
"http://dbpedia.org/resource/Marley's_golden_mole","Marley's golden mole"
"http://dbpedia.org/resource/Marsh_tchagra","Marsh tchagra"
"http://dbpedia.org/resource/Masiliwa_snout-burrower","Masiliwa snout-burrower"
"http://dbpedia.org/resource/Mauritanian_shrew","Mauritanian shrew"
"http://dbpedia.org/resource/Mediterranean_horseshoe_bat","Mediterranean horseshoe bat"
"http://dbpedia.org/resource/Medje_free-tailed_bat","Medje free-tailed bat"
"http://dbpedia.org/resource/Mehely's_horseshoe_bat","Mehely's horseshoe bat"
"http://dbpedia.org/resource/Melodious_lark","Melodious lark"
"http://dbpedia.org/resource/Mesalina_bahaeldini","Mesalina bahaeldini"
"http://dbpedia.org/resource/Mesitornis","Mesitornis"
"http://dbpedia.org/resource/Methuen's_dwarf_gecko","Methuen's dwarf gecko"
"http://dbpedia.org/resource/Meves's_starling","Meves's starling"
"http://dbpedia.org/resource/Mianzini_African_mole-rat","Mianzini African mole-rat"
"http://dbpedia.org/resource/Microgale","Microgale"
"http://dbpedia.org/resource/Micropotamogale","Micropotamogale"
"http://dbpedia.org/resource/Midas_free-tailed_bat","Midas free-tailed bat"
"http://dbpedia.org/resource/Miombo_blue-eared_starling","Miombo blue-eared starling"
"http://dbpedia.org/resource/Miombo_pied_barbet","Miombo pied barbet"
"http://dbpedia.org/resource/Miombo_rock_thrush","Miombo rock thrush"
"http://dbpedia.org/resource/Miombo_scrub_robin","Miombo scrub robin"
"http://dbpedia.org/resource/Miombo_wren-warbler","Miombo wren-warbler"
"http://dbpedia.org/resource/Mohol_bushbaby","Mohol bushbaby"
"http://dbpedia.org/resource/Mole-like_rice_tenrec","Mole-like rice tenrec"
"http://dbpedia.org/resource/Monard's_dormouse","Monard's dormouse"
"http://dbpedia.org/resource/Mongalla_free-tailed_bat","Mongalla free-tailed bat"
"http://dbpedia.org/resource/Montane_mouse_shrew","Montane mouse shrew"
"http://dbpedia.org/resource/Montane_shrew_tenrec","Montane shrew tenrec"
"http://dbpedia.org/resource/Moreau's_sunbird","Moreau's sunbird"
"http://dbpedia.org/resource/Mottled_spinetail","Mottled spinetail"
"http://dbpedia.org/resource/Mottled_swift","Mottled swift"
"http://dbpedia.org/resource/Mount_Cameroon_forest_shrew","Mount Cameroon forest shrew"
"http://dbpedia.org/resource/Mount_Kenya_mole_shrew","Mount Kenya mole shrew"
"http://dbpedia.org/resource/Mount_Sinai_gecko","Mount Sinai gecko"
"http://dbpedia.org/resource/Mountain_greenbul","Mountain greenbul"
"http://dbpedia.org/resource/Mountain_pipit","Mountain pipit"
"http://dbpedia.org/resource/Mountain_wagtail","Mountain wagtail"
"http://dbpedia.org/resource/Moustached_guenon","Moustached guenon"
"http://dbpedia.org/resource/Mutable_sun_squirrel","Mutable sun squirrel"
"http://dbpedia.org/resource/Myrmecocichla","Myrmecocichla"
"http://dbpedia.org/resource/Naked-faced_barbet","Naked-faced barbet"
"http://dbpedia.org/resource/Naked-nosed_shrew_tenrec","Naked-nosed shrew tenrec"
"http://dbpedia.org/resource/Namaqua_dune_mole-rat","Namaqua dune mole-rat"
"http://dbpedia.org/resource/Namaqua_sandgrouse","Namaqua sandgrouse"
"http://dbpedia.org/resource/Narrow-tailed_starling","Narrow-tailed starling"
"http://dbpedia.org/resource/Nasolo's_shrew_tenrec","Nasolo's shrew tenrec"
"http://dbpedia.org/resource/Natal_ghost_frog","Natal ghost frog"
"http://dbpedia.org/resource/Natal_hinge-back_tortoise","Natal hinge-back tortoise"
"http://dbpedia.org/resource/Navivasha_African_mole-rat","Navivasha African mole-rat"
"http://dbpedia.org/resource/Neafrapus","Neafrapus"
"http://dbpedia.org/resource/Neodrepanis","Neodrepanis"
"http://dbpedia.org/resource/Neomixis","Neomixis"
"http://dbpedia.org/resource/Niangara_free-tailed_bat","Niangara free-tailed bat"
"http://dbpedia.org/resource/Nigerian_free-tailed_bat","Nigerian free-tailed bat"
"http://dbpedia.org/resource/Nimba_shrew","Nimba shrew"
"http://dbpedia.org/resource/Niobe's_shrew","Niobe's shrew"
"http://dbpedia.org/resource/Noack's_roundleaf_bat","Noack's roundleaf bat"
"http://dbpedia.org/resource/North_African_elephant_shrew","North African elephant shrew"
"http://dbpedia.org/resource/Northeast_African_mole-rat","Northeast African mole-rat"
"http://dbpedia.org/resource/Northern_black_korhaan","Northern black korhaan"
"http://dbpedia.org/resource/Northern_double-collared_sunbird","Northern double-collared sunbird"
"http://dbpedia.org/resource/Northern_needle-clawed_bushbaby","Northern needle-clawed bushbaby"
"http://dbpedia.org/resource/Northern_puffback","Northern puffback"
"http://dbpedia.org/resource/Northern_yellow_white-eye","Northern yellow white-eye"
"http://dbpedia.org/resource/Nuthatch_vanga","Nuthatch vanga"
"http://dbpedia.org/resource/Nyiro_shrew","Nyiro shrew"
"http://dbpedia.org/resource/Oku_mouse_shrew","Oku mouse shrew"
"http://dbpedia.org/resource/Olive-green_camaroptera","Olive-green camaroptera"
"http://dbpedia.org/resource/Olive_bushshrike","Olive bushshrike"
"http://dbpedia.org/resource/Olive_colobus","Olive colobus"
"http://dbpedia.org/resource/Olive_ibis","Olive ibis"
"http://dbpedia.org/resource/Olive_sunbird","Olive sunbird"
"http://dbpedia.org/resource/Olive_woodpecker","Olive woodpecker"
"http://dbpedia.org/resource/Orange-breasted_bushshrike","Orange-breasted bushshrike"
"http://dbpedia.org/resource/Orange_ground_thrush","Orange ground thrush"
"http://dbpedia.org/resource/Oryzorictes","Oryzorictes"
"http://dbpedia.org/resource/Pale-winged_starling","Pale-winged starling"
"http://dbpedia.org/resource/Pale_batis","Pale batis"
"http://dbpedia.org/resource/Pale_flycatcher","Pale flycatcher"
"http://dbpedia.org/resource/Pale_shrew_tenrec","Pale shrew tenrec"
"http://dbpedia.org/resource/Pallid_honeyguide","Pallid honeyguide"
"http://dbpedia.org/resource/Paratriaenops_furculus","Paratriaenops furculus"
"http://dbpedia.org/resource/Patrizi's_trident_leaf-nosed_bat","Patrizi's trident leaf-nosed bat"
"http://dbpedia.org/resource/Pel's_flying_squirrel","Pel's flying squirrel"
"http://dbpedia.org/resource/Pemba_flying_fox","Pemba flying fox"
"http://dbpedia.org/resource/Pemba_green_pigeon","Pemba green pigeon"
"http://dbpedia.org/resource/Pemba_scops_owl","Pemba scops owl"
"http://dbpedia.org/resource/Pemba_sunbird","Pemba sunbird"
"http://dbpedia.org/resource/Pemba_white-eye","Pemba white-eye"
"http://dbpedia.org/resource/Pennant's_colobus","Pennant's colobus"
"http://dbpedia.org/resource/Percival's_trident_bat","Percival's trident bat"
"http://dbpedia.org/resource/Perret's_snout-burrower","Perret's snout-burrower"
"http://dbpedia.org/resource/Peters's_epauletted_fruit_bat","Peters's epauletted fruit bat"
"http://dbpedia.org/resource/Peters's_flat-headed_bat","Peters's flat-headed bat"
"http://dbpedia.org/resource/Peters's_musk_shrew","Peters's musk shrew"
"http://dbpedia.org/resource/Petrodromus","Petrodromus"
"http://dbpedia.org/resource/Pharaoh_eagle-owl","Pharaoh eagle-owl"
"http://dbpedia.org/resource/Phelsuma_abbotti","Phelsuma abbotti"
"http://dbpedia.org/resource/Philepitta","Philepitta"
"http://dbpedia.org/resource/Phyllastrephus","Phyllastrephus"
"http://dbpedia.org/resource/Pied-winged_swallow","Pied-winged swallow"
"http://dbpedia.org/resource/Pink-billed_lark","Pink-billed lark"
"http://dbpedia.org/resource/Pink-footed_puffback","Pink-footed puffback"
"http://dbpedia.org/resource/Piping_hornbill","Piping hornbill"
"http://dbpedia.org/resource/Pitman's_shrew","Pitman's shrew"
"http://dbpedia.org/resource/Plain_greenbul","Plain greenbul"
"http://dbpedia.org/resource/Poeoptera","Poeoptera"
"http://dbpedia.org/resource/Preuss's_cliff_swallow","Preuss's cliff swallow"
"http://dbpedia.org/resource/Preuss's_weaver","Preuss's weaver"
"http://dbpedia.org/resource/Prince_Demidoff's_bushbaby","Prince Demidoff's bushbaby"
"http://dbpedia.org/resource/Pseudoalcippe","Pseudoalcippe"
"http://dbpedia.org/resource/Purple-banded_sunbird","Purple-banded sunbird"
"http://dbpedia.org/resource/Purple-breasted_sunbird","Purple-breasted sunbird"
"http://dbpedia.org/resource/Purple-headed_starling","Purple-headed starling"
"http://dbpedia.org/resource/Purple-throated_cuckooshrike","Purple-throated cuckooshrike"
"http://dbpedia.org/resource/Purple_indigobird","Purple indigobird"
"http://dbpedia.org/resource/Puvel's_illadopsis","Puvel's illadopsis"
"http://dbpedia.org/resource/Pygmy_scaly-tailed_flying_squirrel","Pygmy scaly-tailed flying squirrel"
"http://dbpedia.org/resource/Pygmy_shrew_tenrec","Pygmy shrew tenrec"
"http://dbpedia.org/resource/Pygmy_sunbird","Pygmy sunbird"
