"mGenre","name"
"http://dbpedia.org/resource/Modernism_(Roman_Catholicism)","Modernism (Roman Catholicism)"
"http://dbpedia.org/resource/Popular_music_in_the_Socialist_Federal_Republic_of_Yugoslavia","Popular music in the Socialist Federal Republic of Yugoslavia"
"http://dbpedia.org/resource/Comédie_en_vaudeville","Comédie en vaudeville"
"http://dbpedia.org/resource/Drama_(genre)","Drama (genre)"
"http://dbpedia.org/resource/Drama_(the_modern_genre)","Drama (the modern genre)"
"http://dbpedia.org/resource/Fictional_crossovers_in_video_games","Fictional crossovers in video games"
"http://dbpedia.org/resource/Future_Bass","Future Bass"
"http://dbpedia.org/resource/Singo_ulung","Singo ulung"
"http://dbpedia.org/resource/Drama_(Film_and_television)","Drama (Film and television)"
"http://dbpedia.org/resource/Drama_(modern_genre)","Drama (modern genre)"
"http://dbpedia.org/resource/Affective_videogames","Affective videogames"
"http://dbpedia.org/resource/Theater_(building)","Theater (building)"
"http://dbpedia.org/resource/Freak_metal","Freak metal"
"http://dbpedia.org/resource/Music_OCR","Music OCR"
"http://dbpedia.org/resource/Data_comparison","Data comparison"
"http://dbpedia.org/resource/List_of_synthpop_artists","List of synthpop artists"
"http://dbpedia.org/resource/Manila_Sound","Manila Sound"
"http://dbpedia.org/resource/Maintenance,_repair,_and_operations","Maintenance, repair, and operations"
"http://dbpedia.org/resource/Waltz_(International_Standard)","Waltz (International Standard)"
"http://dbpedia.org/resource/P-Funk","P-Funk"
"http://dbpedia.org/resource/Bossanova","Bossanova"
"http://dbpedia.org/resource/Deuda_song","Deuda song"
"http://dbpedia.org/resource/Electro_hop_music","Electro hop music"
"http://dbpedia.org/resource/Funny_animal","Funny animal"
"http://dbpedia.org/resource/Microsound","Microsound"
"http://dbpedia.org/resource/Social_games","Social games"
"http://dbpedia.org/resource/Kajri","Kajri"
"http://dbpedia.org/resource/Business_service_management","Business service management"
"http://dbpedia.org/resource/Anonymizer","Anonymizer"
"http://dbpedia.org/resource/Toeshey","Toeshey"
"http://dbpedia.org/resource/Autobiographical","Autobiographical"
"http://dbpedia.org/resource/Booty_bass","Booty bass"
"http://dbpedia.org/resource/Boring","Boring"
"http://dbpedia.org/resource/Erotic","Erotic"
"http://dbpedia.org/resource/IRC_client","IRC client"
"http://dbpedia.org/resource/List_of_content_management_frameworks","List of content management frameworks"
"http://dbpedia.org/resource/Political_theatre","Political theatre"
"http://dbpedia.org/resource/Postmodern","Postmodern"
"http://dbpedia.org/resource/Rhythmic","Rhythmic"
"http://dbpedia.org/resource/Roots","Roots"
"http://dbpedia.org/resource/Aerial_dance","Aerial dance"
"http://dbpedia.org/resource/Agogô","Agogô"
"http://dbpedia.org/resource/Baltimore_club","Baltimore club"
"http://dbpedia.org/resource/Baroque_pop","Baroque pop"
"http://dbpedia.org/resource/Berlin_School_of_electronic_music","Berlin School of electronic music"
"http://dbpedia.org/resource/British_jazz","British jazz"
"http://dbpedia.org/resource/Campus_novel","Campus novel"
"http://dbpedia.org/resource/Celtic_fusion","Celtic fusion"
"http://dbpedia.org/resource/Children's_poetry","Children's poetry"
"http://dbpedia.org/resource/Edomoji","Edomoji"
"http://dbpedia.org/resource/Edwin_Long","Edwin Long"
"http://dbpedia.org/resource/Electronic_dance_music","Electronic dance music"
"http://dbpedia.org/resource/Garuda_Purana","Garuda Purana"
"http://dbpedia.org/resource/Giovanni_Boldini","Giovanni Boldini"
"http://dbpedia.org/resource/HTTP","HTTP"
"http://dbpedia.org/resource/Image_stitching","Image stitching"
"http://dbpedia.org/resource/Instant_messaging_client","Instant messaging client"
"http://dbpedia.org/resource/Japanese_science_fiction","Japanese science fiction"
"http://dbpedia.org/resource/Jazz-funk","Jazz-funk"
"http://dbpedia.org/resource/LEGO","LEGO"
"http://dbpedia.org/resource/Latin_pop","Latin pop"
"http://dbpedia.org/resource/Medway_scene","Medway scene"
"http://dbpedia.org/resource/Minification_(programming)","Minification (programming)"
"http://dbpedia.org/resource/Minneapolis_sound","Minneapolis sound"
"http://dbpedia.org/resource/Narrative_journalism","Narrative journalism"
"http://dbpedia.org/resource/New_Complexity","New Complexity"
"http://dbpedia.org/resource/Occult_detective_fiction","Occult detective fiction"
"http://dbpedia.org/resource/Peri-peri","Peri-peri"
"http://dbpedia.org/resource/Raw_image_format","Raw image format"
"http://dbpedia.org/resource/Salsa_romántica","Salsa romántica"
"http://dbpedia.org/resource/Science_fiction_opera","Science fiction opera"
"http://dbpedia.org/resource/Serbian_hip_hop","Serbian hip hop"
"http://dbpedia.org/resource/Social_criticism","Social criticism"
"http://dbpedia.org/resource/Action_game","Action game"
"http://dbpedia.org/resource/Aerial_warfare","Aerial warfare"
"http://dbpedia.org/resource/Alternative_comics","Alternative comics"
"http://dbpedia.org/resource/American_poetry","American poetry"
"http://dbpedia.org/resource/Application_checkpointing","Application checkpointing"
"http://dbpedia.org/resource/Bambuco","Bambuco"
"http://dbpedia.org/resource/Twitch_gameplay","Twitch gameplay"
"http://dbpedia.org/resource/Urban_fiction","Urban fiction"
"http://dbpedia.org/resource/Vers_de_société","Vers de société"
"http://dbpedia.org/resource/Weblog","Weblog"
"http://dbpedia.org/resource/Windows_Media_Center","Windows Media Center"
"http://dbpedia.org/resource/Checkbox","Checkbox"
"http://dbpedia.org/resource/Crime_film","Crime film"
"http://dbpedia.org/resource/Cultural_history","Cultural history"
"http://dbpedia.org/resource/Digital_audio_workstation","Digital audio workstation"
"http://dbpedia.org/resource/Document_file_format","Document file format"
"http://dbpedia.org/resource/Emblem_book","Emblem book"
"http://dbpedia.org/resource/Erotic_literature","Erotic literature"
"http://dbpedia.org/resource/Filmi","Filmi"
"http://dbpedia.org/resource/Financial_services","Financial services"
"http://dbpedia.org/resource/Game_studies","Game studies"
"http://dbpedia.org/resource/Horror_and_terror","Horror and terror"
"http://dbpedia.org/resource/Hydrogeology","Hydrogeology"
"http://dbpedia.org/resource/Indigenous_music_of_North_America","Indigenous music of North America"
"http://dbpedia.org/resource/Inference_engine","Inference engine"
"http://dbpedia.org/resource/Input_method","Input method"
"http://dbpedia.org/resource/Internet_culture","Internet culture"
"http://dbpedia.org/resource/Internet_suite","Internet suite"
"http://dbpedia.org/resource/J-pop","J-pop"
"http://dbpedia.org/resource/Joik","Joik"
"http://dbpedia.org/resource/Korean_court_music","Korean court music"
"http://dbpedia.org/resource/Kurdish_music","Kurdish music"
"http://dbpedia.org/resource/Latin_American_music_in_the_United_States","Latin American music in the United States"
"http://dbpedia.org/resource/Lăutari","Lăutari"
"http://dbpedia.org/resource/Memory_debugger","Memory debugger"
"http://dbpedia.org/resource/Mento","Mento"
"http://dbpedia.org/resource/Menu_(computing)","Menu (computing)"
"http://dbpedia.org/resource/Merengue_music","Merengue music"
"http://dbpedia.org/resource/Message_queue","Message queue"
"http://dbpedia.org/resource/Model-driven_architecture","Model-driven architecture"
"http://dbpedia.org/resource/Music_of_Armenia","Music of Armenia"
"http://dbpedia.org/resource/Music_of_Brittany","Music of Brittany"
"http://dbpedia.org/resource/Music_of_Guinea","Music of Guinea"
"http://dbpedia.org/resource/Music_of_Guinea-Bissau","Music of Guinea-Bissau"
"http://dbpedia.org/resource/Music_of_Iran","Music of Iran"
"http://dbpedia.org/resource/Music_of_Israel","Music of Israel"
"http://dbpedia.org/resource/Music_of_Jordan","Music of Jordan"
"http://dbpedia.org/resource/Music_of_Lebanon","Music of Lebanon"
"http://dbpedia.org/resource/Music_of_Madagascar","Music of Madagascar"
"http://dbpedia.org/resource/Music_of_Malawi","Music of Malawi"
"http://dbpedia.org/resource/Music_of_Palestine","Music of Palestine"
"http://dbpedia.org/resource/Music_of_Saudi_Arabia","Music of Saudi Arabia"
"http://dbpedia.org/resource/Music_of_Scotland","Music of Scotland"
"http://dbpedia.org/resource/Music_of_Serbia","Music of Serbia"
"http://dbpedia.org/resource/Music_of_Syria","Music of Syria"
"http://dbpedia.org/resource/Music_of_Wales","Music of Wales"
"http://dbpedia.org/resource/Music_of_Yemen","Music of Yemen"
"http://dbpedia.org/resource/Music_of_the_Isle_of_Man","Music of the Isle of Man"
"http://dbpedia.org/resource/Onion_routing","Onion routing"
"http://dbpedia.org/resource/Optical_disc_authoring","Optical disc authoring"
"http://dbpedia.org/resource/Organic_certification","Organic certification"
"http://dbpedia.org/resource/Outlaw_country","Outlaw country"
"http://dbpedia.org/resource/Persian_traditional_music","Persian traditional music"
"http://dbpedia.org/resource/Philadelphia_soul","Philadelphia soul"
"http://dbpedia.org/resource/Phishing","Phishing"
"http://dbpedia.org/resource/Physical_comedy","Physical comedy"
"http://dbpedia.org/resource/Physical_fitness","Physical fitness"
"http://dbpedia.org/resource/Point_and_click","Point and click"
"http://dbpedia.org/resource/Preschool","Preschool"
"http://dbpedia.org/resource/Productivity","Productivity"
"http://dbpedia.org/resource/Radio_comedy","Radio comedy"
"http://dbpedia.org/resource/Real_estate_investment_trust","Real estate investment trust"
"http://dbpedia.org/resource/Renga","Renga"
"http://dbpedia.org/resource/Rock_in_Opposition","Rock in Opposition"
"http://dbpedia.org/resource/Rock_musical","Rock musical"
"http://dbpedia.org/resource/Science_fiction_convention","Science fiction convention"
"http://dbpedia.org/resource/Scorewriter","Scorewriter"
"http://dbpedia.org/resource/Scottish_folk_music","Scottish folk music"
"http://dbpedia.org/resource/Screen_reader","Screen reader"
"http://dbpedia.org/resource/Sephardic_music","Sephardic music"
"http://dbpedia.org/resource/Ski_mountaineering","Ski mountaineering"
"http://dbpedia.org/resource/Stregheria","Stregheria"
"http://dbpedia.org/resource/SyncML","SyncML"
"http://dbpedia.org/resource/Techstep","Techstep"
"http://dbpedia.org/resource/Television_pilot","Television pilot"
"http://dbpedia.org/resource/Terminology","Terminology"
"http://dbpedia.org/resource/Web_annotation","Web annotation"
"http://dbpedia.org/resource/Wired_Equivalent_Privacy","Wired Equivalent Privacy"
"http://dbpedia.org/resource/Address_book","Address book"
"http://dbpedia.org/resource/Acoustic_music","Acoustic music"
"http://dbpedia.org/resource/Anecdote","Anecdote"
"http://dbpedia.org/resource/Anonymous_P2P","Anonymous P2P"
"http://dbpedia.org/resource/Application_software","Application software"
"http://dbpedia.org/resource/Audio_editing_software","Audio editing software"
"http://dbpedia.org/resource/Bachata_(music)","Bachata (music)"
"http://dbpedia.org/resource/Ballata","Ballata"
"http://dbpedia.org/resource/Basque_music","Basque music"
"http://dbpedia.org/resource/Beat_music","Beat music"
"http://dbpedia.org/resource/British_poetry","British poetry"
"http://dbpedia.org/resource/Cantonese_opera","Cantonese opera"
"http://dbpedia.org/resource/Celtic_nations","Celtic nations"
"http://dbpedia.org/resource/Convention_(meeting)","Convention (meeting)"
"http://dbpedia.org/resource/Cover_album","Cover album"
"http://dbpedia.org/resource/Digital_photography","Digital photography"
"http://dbpedia.org/resource/Doctor_Who_fandom","Doctor Who fandom"
"http://dbpedia.org/resource/Episodic_video_game","Episodic video game"
"http://dbpedia.org/resource/FIRST_Robotics_Competition","FIRST Robotics Competition"
"http://dbpedia.org/resource/Food_reality_television","Food reality television"
"http://dbpedia.org/resource/Frat_rock","Frat rock"
"http://dbpedia.org/resource/Funk_rock","Funk rock"
"http://dbpedia.org/resource/Greek_folk_music","Greek folk music"
"http://dbpedia.org/resource/Hard_dance","Hard dance"
"http://dbpedia.org/resource/Hardbass","Hardbass"
"http://dbpedia.org/resource/Indian_blues","Indian blues"
"http://dbpedia.org/resource/Indie_role-playing_game","Indie role-playing game"
"http://dbpedia.org/resource/Japanoise","Japanoise"
"http://dbpedia.org/resource/Liu_Seong_Kuntao","Liu Seong Kuntao"
"http://dbpedia.org/resource/Lo-fi_music","Lo-fi music"
"http://dbpedia.org/resource/Medieval","Medieval"
"http://dbpedia.org/resource/Chant","Chant"
"http://dbpedia.org/resource/Clay_animation","Clay animation"
"http://dbpedia.org/resource/Midwest_hip_hop","Midwest hip hop"
"http://dbpedia.org/resource/Conditional_(computer_programming)","Conditional (computer programming)"
"http://dbpedia.org/resource/Contemporary_dance","Contemporary dance"
"http://dbpedia.org/resource/Content_analysis","Content analysis"
"http://dbpedia.org/resource/Countdown","Countdown"
"http://dbpedia.org/resource/Dating_sim","Dating sim"
"http://dbpedia.org/resource/Educational_assessment","Educational assessment"
"http://dbpedia.org/resource/Electro_(music)","Electro (music)"
"http://dbpedia.org/resource/Farruca","Farruca"
"http://dbpedia.org/resource/Fixed-point_arithmetic","Fixed-point arithmetic"
"http://dbpedia.org/resource/Musical_theater","Musical theater"
"http://dbpedia.org/resource/Flashcard","Flashcard"
"http://dbpedia.org/resource/Garifuna_music","Garifuna music"
"http://dbpedia.org/resource/Griot","Griot"
"http://dbpedia.org/resource/Heroic_bloodshed","Heroic bloodshed"
"http://dbpedia.org/resource/Hi-NRG","Hi-NRG"
"http://dbpedia.org/resource/Hypermarket","Hypermarket"
"http://dbpedia.org/resource/Noha","Noha"
"http://dbpedia.org/resource/Offroad","Offroad"
"http://dbpedia.org/resource/Lounge_music","Lounge music"
"http://dbpedia.org/resource/Medical_software","Medical software"
"http://dbpedia.org/resource/Music_of_Andalusia","Music of Andalusia"
"http://dbpedia.org/resource/Music_of_Asia","Music of Asia"
"http://dbpedia.org/resource/Music_of_Catalonia","Music of Catalonia"
"http://dbpedia.org/resource/Music_of_Costa_Rica","Music of Costa Rica"
"http://dbpedia.org/resource/Music_of_North_Africa","Music of North Africa"
"http://dbpedia.org/resource/Narrative_poetry","Narrative poetry"
"http://dbpedia.org/resource/Netlabel","Netlabel"
"http://dbpedia.org/resource/Network-attached_storage","Network-attached storage"
"http://dbpedia.org/resource/Newsletter","Newsletter"
"http://dbpedia.org/resource/Noh","Noh"
"http://dbpedia.org/resource/Northern_soul","Northern soul"
"http://dbpedia.org/resource/Odissi","Odissi"
"http://dbpedia.org/resource/Old-time_music","Old-time music"
"http://dbpedia.org/resource/Parlour_game","Parlour game"
"http://dbpedia.org/resource/Password_cracking","Password cracking"
"http://dbpedia.org/resource/Patch_(computing)","Patch (computing)"
"http://dbpedia.org/resource/Photorealism","Photorealism"
"http://dbpedia.org/resource/Piano_solo","Piano solo"
"http://dbpedia.org/resource/Police_procedural","Police procedural"
"http://dbpedia.org/resource/Public_switched_telephone_network","Public switched telephone network"
"http://dbpedia.org/resource/Quiet_storm","Quiet storm"
"http://dbpedia.org/resource/Point-and-click_adventure","Point-and-click adventure"
"http://dbpedia.org/resource/Reference_management_software","Reference management software"
"http://dbpedia.org/resource/Pop/rock","Pop/rock"
"http://dbpedia.org/resource/Runtime_library","Runtime library"
"http://dbpedia.org/resource/Progressive_breaks","Progressive breaks"
"http://dbpedia.org/resource/Sound_poetry","Sound poetry"
"http://dbpedia.org/resource/Spoken_game","Spoken game"
"http://dbpedia.org/resource/Sports_film","Sports film"
"http://dbpedia.org/resource/Stacking_window_manager","Stacking window manager"
"http://dbpedia.org/resource/Structural_bioinformatics","Structural bioinformatics"
"http://dbpedia.org/resource/Sunda_Islands","Sunda Islands"
"http://dbpedia.org/resource/Taskbar","Taskbar"
"http://dbpedia.org/resource/Theme_music","Theme music"
"http://dbpedia.org/resource/Urban_contemporary","Urban contemporary"
"http://dbpedia.org/resource/Web_cache","Web cache"
"http://dbpedia.org/resource/Wheel_series","Wheel series"
